"","Method","id","ace_a","ace_c","ace_e","n","NGroups","NDependentVars","NIndependentVars","NContinuousLatentVars","Parameters","TrueModel","aBIC_ace_0.01","aBIC_ace_0.025","aBIC_ace_0.05","aBIC_ace_0.1","aBIC_ace_0.5","aBIC_ace_0.9","aBIC_ace_0.95","aBIC_ace_0.975","aBIC_ace_0.99","aBIC_ace_NA","AIC_ace_0.01","AIC_ace_0.025","AIC_ace_0.05","AIC_ace_0.1","AIC_ace_0.5","AIC_ace_0.9","AIC_ace_0.95","AIC_ace_0.975","AIC_ace_0.99","AIC_ace_NA","BIC_ace_0.01","BIC_ace_0.025","BIC_ace_0.05","BIC_ace_0.1","BIC_ace_0.5","BIC_ace_0.9","BIC_ace_0.95","BIC_ace_0.975","BIC_ace_0.99","BIC_ace_NA","CFI_ace_0.01","CFI_ace_0.025","CFI_ace_0.05","CFI_ace_0.1","CFI_ace_0.5","CFI_ace_0.9","CFI_ace_0.95","CFI_ace_0.975","CFI_ace_0.99","CFI_ace_NA","ChiSqBaseline_DF_ace_0.01","ChiSqBaseline_DF_ace_0.025","ChiSqBaseline_DF_ace_0.05","ChiSqBaseline_DF_ace_0.1","ChiSqBaseline_DF_ace_0.5","ChiSqBaseline_DF_ace_0.9","ChiSqBaseline_DF_ace_0.95","ChiSqBaseline_DF_ace_0.975","ChiSqBaseline_DF_ace_0.99","ChiSqBaseline_DF_ace_NA","ChiSqBaseline_PValue_ace_0.01","ChiSqBaseline_PValue_ace_0.025","ChiSqBaseline_PValue_ace_0.05","ChiSqBaseline_PValue_ace_0.1","ChiSqBaseline_PValue_ace_0.5","ChiSqBaseline_PValue_ace_0.9","ChiSqBaseline_PValue_ace_0.95","ChiSqBaseline_PValue_ace_0.975","ChiSqBaseline_PValue_ace_0.99","ChiSqBaseline_PValue_ace_NA","ChiSqBaseline_Value_ace_0.01","ChiSqBaseline_Value_ace_0.025","ChiSqBaseline_Value_ace_0.05","ChiSqBaseline_Value_ace_0.1","ChiSqBaseline_Value_ace_0.5","ChiSqBaseline_Value_ace_0.9","ChiSqBaseline_Value_ace_0.95","ChiSqBaseline_Value_ace_0.975","ChiSqBaseline_Value_ace_0.99","ChiSqBaseline_Value_ace_NA","ChiSqM_DF_ace_0.01","ChiSqM_DF_ace_0.025","ChiSqM_DF_ace_0.05","ChiSqM_DF_ace_0.1","ChiSqM_DF_ace_0.5","ChiSqM_DF_ace_0.9","ChiSqM_DF_ace_0.95","ChiSqM_DF_ace_0.975","ChiSqM_DF_ace_0.99","ChiSqM_DF_ace_NA","ChiSqM_PValue_ace_0.01","ChiSqM_PValue_ace_0.025","ChiSqM_PValue_ace_0.05","ChiSqM_PValue_ace_0.1","ChiSqM_PValue_ace_0.5","ChiSqM_PValue_ace_0.9","ChiSqM_PValue_ace_0.95","ChiSqM_PValue_ace_0.975","ChiSqM_PValue_ace_0.99","ChiSqM_PValue_ace_NA","ChiSqM_Value_ace_0.01","ChiSqM_Value_ace_0.025","ChiSqM_Value_ace_0.05","ChiSqM_Value_ace_0.1","ChiSqM_Value_ace_0.5","ChiSqM_Value_ace_0.9","ChiSqM_Value_ace_0.95","ChiSqM_Value_ace_0.975","ChiSqM_Value_ace_0.99","ChiSqM_Value_ace_NA","LL_ace_0.01","LL_ace_0.025","LL_ace_0.05","LL_ace_0.1","LL_ace_0.5","LL_ace_0.9","LL_ace_0.95","LL_ace_0.975","LL_ace_0.99","LL_ace_NA","RMSEA_90CI_LB_ace_0.01","RMSEA_90CI_LB_ace_0.025","RMSEA_90CI_LB_ace_0.05","RMSEA_90CI_LB_ace_0.1","RMSEA_90CI_LB_ace_0.5","RMSEA_90CI_LB_ace_0.9","RMSEA_90CI_LB_ace_0.95","RMSEA_90CI_LB_ace_0.975","RMSEA_90CI_LB_ace_0.99","RMSEA_90CI_LB_ace_NA","RMSEA_90CI_UB_ace_0.01","RMSEA_90CI_UB_ace_0.025","RMSEA_90CI_UB_ace_0.05","RMSEA_90CI_UB_ace_0.1","RMSEA_90CI_UB_ace_0.5","RMSEA_90CI_UB_ace_0.9","RMSEA_90CI_UB_ace_0.95","RMSEA_90CI_UB_ace_0.975","RMSEA_90CI_UB_ace_0.99","RMSEA_90CI_UB_ace_NA","RMSEA_Estimate_ace_0.01","RMSEA_Estimate_ace_0.025","RMSEA_Estimate_ace_0.05","RMSEA_Estimate_ace_0.1","RMSEA_Estimate_ace_0.5","RMSEA_Estimate_ace_0.9","RMSEA_Estimate_ace_0.95","RMSEA_Estimate_ace_0.975","RMSEA_Estimate_ace_0.99","RMSEA_Estimate_ace_NA","RMSEA_pLT05_ace_0.01","RMSEA_pLT05_ace_0.025","RMSEA_pLT05_ace_0.05","RMSEA_pLT05_ace_0.1","RMSEA_pLT05_ace_0.5","RMSEA_pLT05_ace_0.9","RMSEA_pLT05_ace_0.95","RMSEA_pLT05_ace_0.975","RMSEA_pLT05_ace_0.99","RMSEA_pLT05_ace_NA","SRMR_ace_0.01","SRMR_ace_0.025","SRMR_ace_0.05","SRMR_ace_0.1","SRMR_ace_0.5","SRMR_ace_0.9","SRMR_ace_0.95","SRMR_ace_0.975","SRMR_ace_0.99","SRMR_ace_NA","TLI_ace_0.01","TLI_ace_0.025","TLI_ace_0.05","TLI_ace_0.1","TLI_ace_0.5","TLI_ace_0.9","TLI_ace_0.95","TLI_ace_0.975","TLI_ace_0.99","TLI_ace_NA","UnrestrictedLL_ace_0.01","UnrestrictedLL_ace_0.025","UnrestrictedLL_ace_0.05","UnrestrictedLL_ace_0.1","UnrestrictedLL_ace_0.5","UnrestrictedLL_ace_0.9","UnrestrictedLL_ace_0.95","UnrestrictedLL_ace_0.975","UnrestrictedLL_ace_0.99","UnrestrictedLL_ace_NA"
"51","cov",19,0,0,1,250,2,2,0,6,4,"E",2743.445,2759.714,2771.976,2788.032,2848.512,2902.077,2917.753,2931.678,2946.542,2361,2739.283,2755.552,2767.814,2783.87,2844.35,2897.915,2913.591,2927.516,2942.379,2361,2756.142,2772.41,2784.673,2800.728,2861.208,2914.773,2930.45,2944.374,2959.238,2361,0,0,0,0,0.41,1,1,1,1,2361,2,2,2,2,2,2,2,2,2,2361,0.0158,0.0397,0.0726,0.1319,0.576,0.9384,0.972,0.9862,0.9954,2361,0.009,0.028,0.054,0.127,1.103,4.05,5.243,6.407,8.257,2361,6,6,6,6,6,6,6,6,6,2361,0.0059,0.0147,0.0293,0.0658,0.3929,0.839,0.9045,0.955,0.9814,2361,1.098,1.565,2.153,2.753,6.277,11.81,14.001,15.791,18.063,2361,-1365.642,-1373.776,-1379.907,-1387.935,-1418.175,-1444.957,-1452.796,-1459.758,-1467.19,2361,0,0,0,0,0,0,0.021,0.033,0.044,2361,0,0,0.034,0.047,0.084,0.115,0.124,0.131,0.139,2361,0,0,0,0,0.014,0.062,0.073,0.081,0.09,2361,0.071,0.124,0.187,0.295,0.72,0.956,0.977,0.99,0.996,2361,0.025,0.03,0.034,0.039,0.06,0.086,0.095,0.101,0.109,2361,-0.014,-0.308,-1.473,0.272,1,1.028,1.475,2.177,4.232,2361,-1362.608,-1369.465,-1375.951,-1384.776,-1414.652,-1441.708,-1449.019,-1456.909,-1464.281,2361
"52","cov",20,1,0,1,250,2,2,0,6,4,"AE",3349.398,3364.586,3378.316,3395.135,3452.407,3507.957,3522.829,3536.692,3548.538,863,3345.235,3360.424,3374.154,3390.973,3448.245,3503.795,3518.667,3532.53,3544.376,863,3362.094,3377.283,3391.012,3407.831,3465.104,3520.654,3535.525,3549.389,3561.234,863,0.857,0.894,0.915,0.94,1,1,1,1,1,863,2,2,2,2,2,2,2,2,2,863,0,0,0,0,0,0,0,0,0,863,51.713,57,62.067,67.886,89.531,114.678,121.536,129.051,137.437,863,6,6,6,6,6,6,6,6,6,863,0.0067,0.021,0.0428,0.0868,0.4683,0.8851,0.9394,0.9705,0.9852,863,1.003,1.319,1.77,2.346,5.608,11.044,13.009,14.903,17.77,863,-1668.618,-1676.212,-1683.077,-1691.486,-1720.123,-1747.898,-1755.333,-1762.265,-1768.188,863,0,0,0,0,0,0,0.012,0.028,0.043,863,0,0,0.018,0.039,0.079,0.111,0.12,0.127,0.138,863,0,0,0,0,0,0.058,0.068,0.077,0.089,863,0.077,0.154,0.232,0.343,0.775,0.971,0.986,0.994,0.997,863,0.022,0.026,0.03,0.035,0.056,0.084,0.092,0.101,0.113,863,0.952,0.965,0.972,0.98,1.001,1.014,1.017,1.019,1.023,863,-1665.233,-1673.014,-1679.842,-1688.06,-1717.323,-1744.85,-1752.28,-1759.167,-1766.107,863
"53","cov",21,2,0,1,250,2,2,0,6,4,"AE",3667.199,3684.887,3697.824,3712.301,3769.558,3826.721,3841.425,3854.703,3871.62,952,3663.036,3680.724,3693.662,3708.139,3765.396,3822.559,3837.263,3850.541,3867.458,952,3679.895,3697.583,3710.52,3724.997,3782.255,3839.417,3854.121,3867.399,3884.316,952,0.93,0.947,0.958,0.97,1,1,1,1,1,952,2,2,2,2,2,2,2,2,2,952,0,0,0,0,0,0,0,0,0,952,125.275,133.429,140.833,148.807,178.714,209.007,218.294,227.652,237.287,952,6,6,6,6,6,6,6,6,6,952,0.0053,0.0173,0.0381,0.0848,0.4544,0.8771,0.9317,0.9664,0.9832,952,1.06,1.385,1.864,2.422,5.726,11.109,13.314,15.403,18.394,952,-1827.518,-1836.362,-1842.831,-1850.069,-1878.698,-1907.28,-1914.631,-1921.27,-1929.729,952,0,0,0,0,0,0,0.015,0.031,0.045,952,0,0,0.023,0.041,0.08,0.111,0.121,0.129,0.14,952,0,0,0,0,0,0.058,0.07,0.079,0.091,952,0.066,0.137,0.217,0.339,0.766,0.969,0.984,0.993,0.997,952,0.022,0.025,0.029,0.034,0.056,0.086,0.095,0.105,0.122,952,0.977,0.982,0.986,0.99,1,1.007,1.008,1.009,1.01,952,-1823.678,-1832.16,-1839.272,-1847.172,-1875.566,-1904.351,-1911.692,-1917.899,-1926.604,952
"54","cov",22,0,1,1,250,2,2,0,6,4,"CE",3290.392,3307.794,3322.4,3337.186,3395.478,3452.401,3470.592,3484.133,3499.822,1003,3286.23,3303.632,3318.237,3333.024,3391.315,3448.239,3466.43,3479.971,3495.66,1003,3303.088,3320.49,3335.096,3349.882,3408.174,3465.097,3483.288,3496.829,3512.519,1003,0.92,0.936,0.951,0.965,1,1,1,1,1,1003,2,2,2,2,2,2,2,2,2,1003,0,0,0,0,0,0,0,0,0,1003,95.955,103.576,108.978,117.182,144.631,174.259,183.38,191.939,198.394,1003,6,6,6,6,6,6,6,6,6,1003,0.0075,0.0228,0.0453,0.0853,0.466,0.8929,0.9484,0.9722,0.9886,1003,0.888,1.285,1.654,2.274,5.628,11.102,12.85,14.683,17.415,1003,-1639.115,-1647.816,-1655.119,-1662.512,-1691.658,-1720.119,-1729.215,-1735.985,-1743.83,1003,0,0,0,0,0,0,0.009,0.026,0.041,1003,0,0,0.007,0.037,0.079,0.111,0.119,0.126,0.136,1003,0,0,0,0,0,0.058,0.068,0.076,0.087,1003,0.083,0.161,0.24,0.34,0.773,0.973,0.989,0.994,0.998,1003,0.021,0.024,0.029,0.033,0.056,0.084,0.094,0.104,0.117,1003,0.973,0.979,0.984,0.988,1.001,1.009,1.01,1.012,1.013,1003,-1636.898,-1644.495,-1651.917,-1659.445,-1688.418,-1717.38,-1725.913,-1732.514,-1740.427,1003
"55","cov",25,0,2,1,250,2,2,0,6,4,"CE",3547.296,3565.177,3578.622,3594.852,3654.905,3709.568,3727.374,3741.045,3759.213,1070,3543.134,3561.014,3574.46,3590.69,3650.743,3705.405,3723.211,3736.883,3755.051,1070,3559.992,3577.873,3591.318,3607.549,3667.601,3722.264,3740.07,3753.741,3771.909,1070,0.962,0.97,0.976,0.983,1,1,1,1,1,1070,2,2,2,2,2,2,2,2,2,1070,0,0,0,0,0,0,0,0,0,1070,229.053,238.508,248.252,257.813,295.977,333.571,346.079,357.231,369.036,1070,6,6,6,6,6,6,6,6,6,1070,0.0103,0.0213,0.0477,0.0904,0.4689,0.8823,0.9398,0.9715,0.9877,1070,0.937,1.293,1.763,2.368,5.603,10.929,12.705,14.859,16.613,1070,-1767.567,-1776.507,-1783.23,-1791.345,-1821.371,-1848.703,-1857.606,-1864.441,-1873.525,1070,0,0,0,0,0,0,0.006,0.028,0.037,1070,0,0,0.017,0.039,0.079,0.11,0.118,0.127,0.134,1070,0,0,0,0,0,0.057,0.067,0.077,0.084,1070,0.1,0.155,0.247,0.351,0.775,0.97,0.986,0.994,0.998,1070,0.019,0.022,0.027,0.031,0.053,0.085,0.095,0.106,0.119,1070,0.987,0.99,0.992,0.994,1,1.004,1.005,1.005,1.006,1070,-1763.623,-1773.451,-1780.052,-1788.235,-1818.035,-1845.524,-1854.665,-1861.522,-1871.229,1070
"56","cov",28,0,0,2,250,2,2,0,6,4,"E",3429.465,3451.516,3466.263,3482.88,3542.06,3597.879,3612.523,3626.236,3641.338,2219,3425.302,3447.354,3462.101,3478.717,3537.898,3593.717,3608.361,3622.074,3637.176,2219,3442.161,3464.213,3478.96,3495.576,3554.756,3610.575,3625.22,3638.932,3654.034,2219,0,0,0,0,0.396,1,1,1,1,2219,2,2,2,2,2,2,2,2,2,2219,0.0132,0.0316,0.065,0.1199,0.5726,0.9381,0.9675,0.9837,0.9955,2219,0.008,0.033,0.065,0.127,1.114,4.235,5.468,6.895,8.623,2219,6,6,6,6,6,6,6,6,6,2219,0.0048,0.0117,0.0274,0.0582,0.3965,0.8416,0.9124,0.9598,0.987,2219,0.952,1.492,2.078,2.728,6.238,12.173,14.199,16.296,18.527,2219,-1708.651,-1719.677,-1727.051,-1735.359,-1764.949,-1792.858,-1800.181,-1807.037,-1814.588,2219,0,0,0,0,0,0,0.023,0.036,0.046,2219,0,0,0.031,0.047,0.084,0.116,0.125,0.132,0.14,2219,0,0,0,0,0.013,0.064,0.074,0.083,0.091,2219,0.063,0.108,0.18,0.276,0.723,0.957,0.979,0.991,0.998,2219,0.023,0.028,0.034,0.039,0.06,0.087,0.096,0.102,0.112,2219,-0.002,-0.248,-1.111,0.204,1,1.022,1.489,2.415,5.331,2219,-1705.879,-1716.266,-1723.561,-1731.467,-1761.299,-1789.624,-1796.962,-1803.709,-1811.44,2219
"57","cov",29,1,0,2,250,2,2,0,6,4,"AE",3800.599,3818.501,3833.676,3852.149,3910.079,3966.845,3982.115,3995.147,4009.789,928,3796.437,3814.339,3829.514,3847.986,3905.917,3962.683,3977.953,3990.985,4005.627,928,3813.295,3831.197,3846.373,3864.845,3922.775,3979.541,3994.812,4007.843,4022.485,928,0.592,0.7,0.777,0.849,1,1,1,1,1,928,2,2,2,2,2,2,2,2,2,928,0,0,0,0,0,0,0,2e-04,7e-04,928,14.525,17.315,20.296,23.468,37.699,54.42,60.042,64.232,69.717,928,6,6,6,6,6,6,6,6,6,928,0.0069,0.0194,0.0411,0.0847,0.4519,0.8802,0.9385,0.9692,0.9869,928,0.958,1.343,1.781,2.393,5.743,11.12,13.109,15.104,17.728,928,-1894.218,-1903.169,-1910.757,-1919.993,-1948.959,-1977.341,-1984.977,-1991.492,-1998.814,928,0,0,0,0,0,0,0.013,0.029,0.042,928,0,0,0.019,0.04,0.08,0.111,0.12,0.128,0.137,928,0,0,0,0,0,0.058,0.069,0.078,0.088,928,0.078,0.147,0.227,0.339,0.764,0.97,0.986,0.994,0.998,928,0.023,0.027,0.031,0.036,0.057,0.083,0.092,0.1,0.113,928,0.864,0.9,0.926,0.95,1.002,1.036,1.047,1.058,1.072,928,-1891.845,-1900.328,-1907.325,-1916.425,-1945.779,-1974.217,-1981.976,-1988.281,-1996.142,928
"58","cov",30,2,0,2,250,2,2,0,6,4,"AE",4044.151,4061.897,4073.702,4087.962,4144.65,4202.508,4219.617,4232.15,4247.026,910,4039.989,4057.734,4069.54,4083.8,4140.488,4198.346,4215.454,4227.987,4242.864,910,4056.847,4074.593,4086.398,4100.658,4157.346,4215.205,4232.313,4244.846,4259.722,910,0.86,0.886,0.914,0.938,1,1,1,1,1,910,2,2,2,2,2,2,2,2,2,910,0,0,0,0,0,0,0,0,0,910,51.624,57.432,61.594,67.923,89.855,114.198,122.022,128.104,136.889,910,6,6,6,6,6,6,6,6,6,910,0.0077,0.0192,0.0369,0.0769,0.4542,0.8814,0.9355,0.9689,0.9859,910,0.982,1.343,1.815,2.376,5.728,11.393,13.409,15.121,17.435,910,-2015.995,-2024.867,-2030.77,-2037.9,-2066.244,-2095.173,-2103.727,-2109.994,-2117.432,910,0,0,0,0,0,0,0.016,0.029,0.041,910,0,0,0.021,0.04,0.08,0.113,0.121,0.128,0.136,910,0,0,0,0,0,0.06,0.07,0.078,0.087,910,0.084,0.146,0.213,0.322,0.765,0.97,0.985,0.994,0.997,910,0.022,0.027,0.031,0.035,0.056,0.085,0.094,0.1,0.111,910,0.953,0.962,0.971,0.979,1.001,1.014,1.017,1.02,1.023,910,-2012.699,-2021.091,-2027.479,-2034.454,-2063.186,-2092.14,-2100.738,-2106.892,-2114.381,910
"59","cov",31,0,1,2,250,2,2,0,6,4,"CE",3784.142,3797.684,3812.285,3828.293,3886.795,3944.379,3960.294,3973.207,3992.596,981,3779.979,3793.522,3808.123,3824.131,3882.633,3940.217,3956.132,3969.045,3988.433,981,3796.838,3810.38,3824.982,3840.989,3899.491,3957.075,3972.991,3985.903,4005.292,981,0.761,0.832,0.873,0.909,1,1,1,1,1,981,2,2,2,2,2,2,2,2,2,981,0,0,0,0,0,0,0,0,0,981,30.462,34.77,38.494,42.469,60.109,80.993,87.693,93.421,100.425,981,6,6,6,6,6,6,6,6,6,981,0.0073,0.0195,0.0419,0.0856,0.4596,0.8742,0.9324,0.9677,0.985,981,1.012,1.337,1.857,2.448,5.683,11.081,13.054,15.069,17.605,981,-1885.99,-1892.761,-1900.062,-1908.065,-1937.316,-1966.108,-1974.066,-1980.522,-1990.217,981,0,0,0,0,0,0,0.012,0.029,0.042,981,0,0,0.023,0.041,0.08,0.111,0.12,0.128,0.137,981,0,0,0,0,0,0.058,0.069,0.078,0.088,981,0.081,0.147,0.229,0.341,0.769,0.968,0.985,0.993,0.997,981,0.023,0.028,0.031,0.036,0.057,0.084,0.093,0.1,0.11,981,0.92,0.944,0.958,0.97,1.002,1.022,1.026,1.032,1.039,981,-1882.011,-1889.56,-1896.411,-1904.441,-1934.186,-1962.709,-1971.176,-1978.246,-1987.18,981
"60","cov",34,0,2,2,250,2,2,0,6,4,"CE",3981.107,3995.343,4012.581,4028.668,4087.241,4143.812,4159.533,4175.652,4190.161,981,3976.945,3991.181,4008.419,4024.506,4083.079,4139.65,4155.371,4171.49,4185.999,981,3993.804,4008.04,4025.277,4041.364,4099.937,4156.508,4172.229,4188.349,4202.858,981,0.92,0.935,0.949,0.963,1,1,1,1,1,981,2,2,2,2,2,2,2,2,2,981,0,0,0,0,0,0,0,0,0,981,98.608,105.149,111.768,118.424,144.334,174.596,184.27,194.092,202.774,981,6,6,6,6,6,6,6,6,6,981,0.0084,0.0199,0.0415,0.0785,0.4686,0.8869,0.9438,0.9728,0.9897,981,0.88,1.268,1.715,2.329,5.607,11.319,13.097,15.033,17.194,981,-1984.473,-1991.591,-2000.209,-2008.253,-2037.539,-2065.825,-2073.685,-2081.745,-2089,981,0,0,0,0,0,0,0.013,0.029,0.04,981,0,0,0.014,0.038,0.079,0.112,0.12,0.128,0.136,981,0,0,0,0,0,0.06,0.069,0.078,0.086,981,0.089,0.149,0.228,0.325,0.775,0.972,0.988,0.994,0.998,981,0.021,0.025,0.029,0.034,0.055,0.083,0.093,0.102,0.111,981,0.973,0.978,0.983,0.988,1.001,1.009,1.01,1.012,1.013,981,-1980.257,-1987.674,-1996.982,-2005.341,-2034.567,-2062.896,-2070.955,-2078.938,-2086.781,981
"61","cov",37,0,0,1,500,2,2,0,6,4,"E",5538.363,5567.918,5586.631,5607.08,5689.542,5767.044,5790.205,5809.897,5831.471,2060,5531.436,5560.991,5579.704,5600.153,5682.615,5760.117,5783.279,5802.97,5824.544,2060,5551.067,5580.622,5599.335,5619.784,5702.246,5779.748,5802.91,5822.601,5844.175,2060,0,0,0,0,0.407,1,1,1,1,2060,2,2,2,2,2,2,2,2,2,2060,0.0129,0.0327,0.0653,0.1234,0.5848,0.9303,0.9651,0.9832,0.9935,2060,0.013,0.033,0.071,0.144,1.071,4.173,5.45,6.82,8.663,2060,6,6,6,6,6,6,6,6,6,2060,0.0031,0.0098,0.0261,0.0591,0.3858,0.8402,0.9144,0.9576,0.9793,2060,1.136,1.529,2.054,2.744,6.341,12.116,14.334,16.759,19.609,2060,-2761.718,-2776.496,-2785.852,-2796.076,-2837.308,-2876.059,-2887.639,-2897.485,-2908.272,2060,0,0,0,0,0,0,0.017,0.027,0.036,2060,0,0,0.022,0.033,0.06,0.082,0.088,0.095,0.102,2060,0,0,0,0,0.011,0.045,0.053,0.06,0.067,2060,0.161,0.268,0.395,0.529,0.883,0.989,0.995,0.998,0.999,2060,0.017,0.021,0.023,0.028,0.042,0.06,0.066,0.071,0.078,2060,-39.003,-0.403,-1.177,0.263,1,1.022,1.483,2.555,6.134,2060,-2758.821,-2772.259,-2782.045,-2792.762,-2833.955,-2872.773,-2884.679,-2895.02,-2905.064,2060
"62","cov",38,1,0,1,500,2,2,0,6,4,"AE",6746.899,6768.43,6790.866,6814.002,6898.541,6979.023,7003.041,7022.38,7043.208,686,6739.972,6761.504,6783.939,6807.075,6891.614,6972.096,6996.115,7015.453,7036.281,686,6759.603,6781.135,6803.57,6826.706,6911.245,6991.727,7015.746,7035.084,7055.912,686,0.934,0.948,0.96,0.971,1,1,1,1,1,686,2,2,2,2,2,2,2,2,2,686,0,0,0,0,0,0,0,0,0,686,123.757,130.595,138.29,145.829,177.587,210.905,220.682,230.367,240.534,686,6,6,6,6,6,6,6,6,6,686,0.0095,0.0211,0.0439,0.0875,0.4737,0.8877,0.9435,0.9712,0.9884,686,0.921,1.299,1.711,2.319,5.563,11.027,12.942,14.84,16.854,686,-3365.986,-3376.752,-3387.969,-3399.538,-3441.807,-3482.048,-3494.057,-3503.726,-3514.141,686,0,0,0,0,0,0,0.007,0.019,0.027,686,0,0,0.01,0.027,0.056,0.078,0.084,0.09,0.095,686,0,0,0,0,0,0.041,0.048,0.054,0.06,686,0.264,0.364,0.477,0.601,0.917,0.993,0.997,0.999,1,686,0.015,0.018,0.021,0.025,0.04,0.059,0.064,0.069,0.075,686,0.978,0.983,0.987,0.99,1.001,1.007,1.008,1.009,1.011,686,-3362.611,-3373.27,-3384.958,-3396.508,-3438.537,-3478.88,-3490.716,-3499.843,-3510.576,686
"63","cov",39,2,0,1,500,2,2,0,6,4,"AE",7380.197,7403.812,7425.296,7449.374,7530.426,7610.297,7631.784,7652.589,7672.902,773,7373.271,7396.885,7418.369,7442.447,7523.5,7603.37,7624.857,7645.663,7665.976,773,7392.902,7416.516,7438,7462.078,7543.131,7623.001,7644.488,7665.294,7685.607,773,0.967,0.975,0.981,0.987,1,1,1,1,1,773,2,2,2,2,2,2,2,2,2,773,0,0,0,0,0,0,0,0,0,773,283.443,292.799,302.128,314.737,355.638,399.263,412.052,422.473,435.195,773,6,6,6,6,6,6,6,6,6,773,0.0083,0.0207,0.0453,0.095,0.4571,0.879,0.9385,0.9664,0.9863,773,0.979,1.386,1.782,2.404,5.705,10.785,12.855,14.936,17.267,773,-3682.635,-3694.443,-3705.185,-3717.223,-3757.75,-3797.685,-3808.428,-3818.831,-3828.988,773,0,0,0,0,0,0,0.006,0.02,0.029,773,0,0,0.013,0.028,0.057,0.078,0.084,0.09,0.096,773,0,0,0,0,0,0.04,0.048,0.055,0.061,773,0.25,0.362,0.483,0.617,0.911,0.993,0.997,0.999,1,773,0.016,0.018,0.021,0.025,0.039,0.059,0.066,0.072,0.08,773,0.989,0.992,0.994,0.996,1,1.003,1.004,1.004,1.005,773,-3679.456,-3691.14,-3701.787,-3713.914,-3754.845,-3794.789,-3805.852,-3815.578,-3825.565,773
"64","cov",40,0,1,1,500,2,2,0,6,4,"CE",6635.377,6657.293,6678.148,6702.88,6786.086,6867.644,6891.962,6910.166,6931.898,817,6628.451,6650.366,6671.221,6695.953,6779.159,6860.717,6885.035,6903.239,6924.972,817,6648.082,6669.997,6690.852,6715.584,6798.79,6880.348,6904.666,6922.87,6944.603,817,0.96,0.969,0.976,0.983,1,1,1,1,1,817,2,2,2,2,2,2,2,2,2,817,0,0,0,0,0,0,0,0,0,817,218.271,228.021,238.386,249.12,288.999,330.65,343.054,354.72,366.862,817,6,6,6,6,6,6,6,6,6,817,0.0099,0.023,0.0438,0.0873,0.462,0.8838,0.9432,0.9696,0.987,817,0.956,1.331,1.723,2.36,5.663,11.019,12.952,14.653,16.817,817,-3310.225,-3321.183,-3331.611,-3343.976,-3385.579,-3426.358,-3438.518,-3447.62,-3458.486,817,0,0,0,0,0,0,0.008,0.019,0.027,817,0,0,0.01,0.028,0.056,0.078,0.084,0.089,0.095,817,0,0,0,0,0,0.041,0.048,0.054,0.06,817,0.268,0.376,0.477,0.601,0.913,0.993,0.997,0.999,1,817,0.014,0.017,0.02,0.024,0.039,0.058,0.065,0.072,0.079,817,0.987,0.99,0.992,0.994,1,1.004,1.005,1.006,1.006,817,-3307.386,-3317.642,-3328.52,-3340.935,-3382.393,-3422.99,-3435.225,-3444.953,-3454.75,817
"65","cov",43,0,2,1,500,2,2,0,6,4,"CE",7154.371,7175.115,7194.402,7216.768,7298.828,7380.902,7402.236,7419.876,7443.967,847,7147.444,7168.188,7187.476,7209.841,7291.901,7373.975,7395.309,7412.949,7437.041,847,7167.075,7187.819,7207.107,7229.472,7311.532,7393.606,7414.94,7432.58,7456.672,847,0.98,0.984,0.987,0.991,1,1,1,1,1,847,2,2,2,2,2,2,2,2,2,847,0,0,0,0,0,0,0,0,0,847,495.44,510.275,521.423,535.746,589.44,643.827,659.841,674.065,688.76,847,6,6,6,6,6,6,6,6,6,847,0.0068,0.0188,0.0367,0.0775,0.4433,0.869,0.938,0.9667,0.9841,847,1.03,1.381,1.783,2.494,5.812,11.364,13.429,15.175,17.76,847,-3569.722,-3580.094,-3589.738,-3600.92,-3641.951,-3682.988,-3693.654,-3702.474,-3714.52,847,0,0,0,0,0,0,0.012,0.021,0.03,847,0,0,0.013,0.03,0.057,0.08,0.086,0.091,0.097,847,0,0,0,0,0,0.042,0.05,0.055,0.063,847,0.229,0.348,0.448,0.579,0.906,0.992,0.997,0.999,0.999,847,0.014,0.017,0.019,0.023,0.038,0.06,0.067,0.075,0.083,847,0.993,0.995,0.996,0.997,1,1.002,1.002,1.003,1.003,847,-3566.661,-3576.943,-3586.138,-3597.603,-3638.59,-3680.217,-3690.53,-3699.91,-3711.596,847
